year_month,age_group,sex,card_tpbuz_nm_2,amt,cnt
202304,50대,M,중식,5126198622,217167
202304,50대,M,패스트푸드,4280404860,336911
202304,50대,M,한식,47917909002,1383852
202304,60대 이상,F,간이주점,975646711,27480
202304,60대 이상,F,고기요리,10116358271,249600
202304,60대 이상,F,디저트/음료,10051033570,779610
202304,60대 이상,F,별식/퓨전요리,1957245541,84959
202304,60대 이상,F,분식,3431742780,237197
202304,60대 이상,F,양식,893037868,26421
202304,60대 이상,F,일식/수산물,7313342987,178071
202304,60대 이상,F,중식,1605925868,67658
202304,60대 이상,F,패스트푸드,1574164246,125013
202304,60대 이상,F,한식,23314077167,706405
202304,60대 이상,M,간이주점,2400395105,59237
202304,60대 이상,M,고기요리,16543244706,376657
202304,60대 이상,M,디저트/음료,9736635916,726867
202304,60대 이상,M,별식/퓨전요리,3225880783,148262
202304,60대 이상,M,분식,4261984015,279929
202304,60대 이상,M,양식,1042406685,31436
202304,60대 이상,M,일식/수산물,11550286389,235028
202304,60대 이상,M,중식,2894755156,131357
202304,60대 이상,M,패스트푸드,1771363860,143347
202304,60대 이상,M,한식,34698020253,1034049
202305,30대,F,간이주점,3911528939,92256
202305,30대,F,고기요리,12799878240,280995
202305,30대,F,디저트/음료,18107187011,1866982
202305,30대,F,별식/퓨전요리,2355125093,93484
202305,30대,F,분식,4560540667,348622
202305,30대,F,양식,2646876557,71161
202305,30대,F,일식/수산물,5819171111,117338
202305,30대,F,중식,2325554430,91128
202305,30대,F,패스트푸드,4224020576,351975
202305,30대,F,한식,23248379395,733557
202305,30대,M,간이주점,9292854664,186676
202305,30대,M,고기요리,24199547966,478793
202305,30대,M,디저트/음료,18882464641,1999335
202305,30대,M,별식/퓨전요리,3914551429,160173
202305,30대,M,분식,5947685947,407527
202305,30대,M,양식,3953479821,105311
202305,30대,M,일식/수산물,10518928781,176470
202305,30대,M,중식,4712079922,171121
202305,30대,M,패스트푸드,6236295897,513342
202305,30대,M,한식,39244196992,1125207
202305,40대,F,간이주점,4187843078,103433
202305,40대,F,고기요리,18300722604,421713
202305,40대,F,디저트/음료,23778937940,2303627
202305,40대,F,별식/퓨전요리,3253254290,132322
202305,40대,F,분식,7356585270,553779
202305,40대,F,양식,3243861486,94805
202305,40대,F,일식/수산물,8499567836,182481
202305,40대,F,중식,3572049440,161295
202305,40대,F,패스트푸드,5781814364,482563
202305,40대,F,한식,32055937365,1030844
202305,40대,M,간이주점,9214102267,185857
202305,40대,M,고기요리,32219694066,648737
202305,40대,M,디저트/음료,23197498572,2203774
202305,40대,M,별식/퓨전요리,5321409667,211326
202305,40대,M,분식,8820501380,593416
202305,40대,M,양식,4572751304,113541
202305,40대,M,일식/수산물,15208427617,254331
202305,40대,M,중식,6605796930,258651
202305,40대,M,패스트푸드,6745050735,525834
202305,40대,M,한식,52651778693,1449210
202305,50대,F,간이주점,2906279864,74910
202305,50대,F,고기요리,17408918460,403674
202305,50대,F,디저트/음료,18025508469,1579308
202305,50대,F,별식/퓨전요리,2966800739,121827
202305,50대,F,분식,6157799618,444873
202305,50대,F,양식,2076785523,66580
202305,50대,F,일식/수산물,9553647450,208957
202305,50대,F,중식,2684507844,114665
202305,50대,F,패스트푸드,3855267463,313291
202305,50대,F,한식,33237127077,1033759
202305,50대,M,간이주점,6674874711,142873
202305,50대,M,고기요리,28622288118,610866
202305,50대,M,디저트/음료,17483454136,1494424
202305,50대,M,별식/퓨전요리,4866534410,202551
202305,50대,M,분식,7427775883,501764
202305,50대,M,양식,2604903007,75308
202305,50대,M,일식/수산물,15371148140,279341
202305,50대,M,중식,5240395818,219464
202305,50대,M,패스트푸드,4415012418,345715
202305,50대,M,한식,50584370697,1446398
202305,60대 이상,F,간이주점,1095767231,30113
202305,60대 이상,F,고기요리,10950822503,266816
202305,60대 이상,F,디저트/음료,10809151254,846506
202305,60대 이상,F,별식/퓨전요리,1998411434,86049
202305,60대 이상,F,분식,3648903290,252106
202305,60대 이상,F,양식,995157997,29622
202305,60대 이상,F,일식/수산물,7753039727,185577
202305,60대 이상,F,중식,1657065373,69645
202305,60대 이상,F,패스트푸드,1634082717,131021
202305,60대 이상,F,한식,25086169748,760352
202305,60대 이상,M,간이주점,2606313731,64213
202305,60대 이상,M,고기요리,17170843109,393955
202305,60대 이상,M,디저트/음료,10354851207,788053
202305,60대 이상,M,별식/퓨전요리,3226334565,147821
202305,60대 이상,M,분식,4661843240,304549
202305,60대 이상,M,양식,1181290434,35141
202305,60대 이상,M,일식/수산물,11622338072,239864
202305,60대 이상,M,중식,2964215300,133343
202305,60대 이상,M,패스트푸드,1844633843,148231
202305,60대 이상,M,한식,36226466020,1089151
202306,30대,F,간이주점,4033013790,95298
202306,30대,F,고기요리,11948178529,272786
202306,30대,F,디저트/음료,17353722285,1859250
202306,30대,F,별식/퓨전요리,2170828457,88587
202306,30대,F,분식,4409935743,338829
202306,30대,F,양식,2441146429,69028
202306,30대,F,일식/수산물,5019160002,108482
202306,30대,F,중식,2242475724,93817
202306,30대,F,패스트푸드,4101590295,338277
202306,30대,F,한식,21919836964,723755
202306,30대,M,간이주점,9347114155,189159
202306,30대,M,고기요리,22919173884,463848
202306,30대,M,디저트/음료,18350737801,2010825
202306,30대,M,별식/퓨전요리,3622763388,152669
202306,30대,M,분식,5793601197,397278
202306,30대,M,양식,3629540138,102173
202306,30대,M,일식/수산물,9248781247,163037
202306,30대,M,중식,4540683802,173017
202306,30대,M,패스트푸드,6072932814,500576
202306,30대,M,한식,37480482155,1105909
202306,40대,F,간이주점,4424981919,109038
202306,40대,F,고기요리,17492683581,421078
202306,40대,F,디저트/음료,23239005803,2373653
202306,40대,F,별식/퓨전요리,3061322982,127382
202306,40대,F,분식,7268314102,552899
202306,40대,F,양식,3062558392,96302
202306,40대,F,일식/수산물,7662427705,173299
202306,40대,F,중식,3508367847,169497
202306,40대,F,패스트푸드,5771456359,480736
202306,40대,F,한식,30565888735,1023617
202306,40대,M,간이주점,9685109795,195295
202306,40대,M,고기요리,30955889890,638959
202306,40대,M,디저트/음료,22646697250,2252826
202306,40대,M,별식/퓨전요리,4899933477,201102
202306,40대,M,분식,8642020725,585441
202306,40대,M,양식,4124244490,108852
202306,40대,M,일식/수산물,13512825330,236863
202306,40대,M,중식,6494848962,263990
202306,40대,M,패스트푸드,6515745559,512235
202306,40대,M,한식,49793068482,1424936
202306,50대,F,간이주점,3003113053,78053
202306,50대,F,고기요리,16857991007,403798
202306,50대,F,디저트/음료,18022073372,1618098
202306,50대,F,별식/퓨전요리,2771261925,116809
202306,50대,F,분식,6123853495,438564
202306,50대,F,양식,2115313348,68605
202306,50대,F,일식/수산물,8877010135,199483
202306,50대,F,중식,2647843901,116898
202306,50대,F,패스트푸드,3827530192,311637
202306,50대,F,한식,32280099784,1025019
202306,50대,M,간이주점,6925728999,148411
202306,50대,M,고기요리,27969683684,607674
202306,50대,M,디저트/음료,17202849521,1541002
202306,50대,M,별식/퓨전요리,4502787498,193573
202306,50대,M,분식,7374663610,500063
202306,50대,M,양식,2474640235,75348
202306,50대,M,일식/수산물,14114623895,262259
202306,50대,M,중식,5111684501,220120
202306,50대,M,패스트푸드,4310545323,341774
202306,50대,M,한식,49107230775,1424893
202306,60대 이상,F,간이주점,1108587902,31678
202306,60대 이상,F,고기요리,10910502191,269658
202306,60대 이상,F,디저트/음료,10597003975,864876
202306,60대 이상,F,별식/퓨전요리,1835517876,80749
202306,60대 이상,F,분식,3740534065,249941
202306,60대 이상,F,양식,1037398967,30325
202306,60대 이상,F,일식/수산물,7320811517,174514
202306,60대 이상,F,중식,1567740992,67427
202306,60대 이상,F,패스트푸드,1597049863,129487
202306,60대 이상,F,한식,25308088000,760603
202306,60대 이상,M,간이주점,2709011284,66099
202306,60대 이상,M,고기요리,17232259749,397977
202306,60대 이상,M,디저트/음료,10058071340,804168
202306,60대 이상,M,별식/퓨전요리,3051272212,141590
202306,60대 이상,M,분식,4763387579,305281
202306,60대 이상,M,양식,1217267422,35750
202306,60대 이상,M,일식/수산물,11181463790,228158
202306,60대 이상,M,중식,2837865968,130379
202306,60대 이상,M,패스트푸드,1782000359,146749
202306,60대 이상,M,한식,35690361961,1079449
202307,30대,F,간이주점,4016534905,91883
202307,30대,F,고기요리,11804378724,270078
202307,30대,F,디저트/음료,17452718507,1825397
202307,30대,F,별식/퓨전요리,2206446584,88466
202307,30대,F,분식,4339155155,320732
202307,30대,F,양식,2480759297,67722
202307,30대,F,일식/수산물,4950831853,104884
202307,30대,F,중식,2322218286,95254
202307,30대,F,패스트푸드,4092584662,332872
202307,30대,F,한식,21829587936,708067
202307,30대,M,간이주점,9324443620,187023
202307,30대,M,고기요리,22857206006,466275
202307,30대,M,디저트/음료,18633930380,2018882
202307,30대,M,별식/퓨전요리,3731635158,153182
202307,30대,M,분식,5754656021,384798
202307,30대,M,양식,3656301785,101556
202307,30대,M,일식/수산물,9108914972,157857
202307,30대,M,중식,4776618825,177671
202307,30대,M,패스트푸드,6128026282,501324
202307,30대,M,한식,37776341760,1098799
202307,40대,F,간이주점,4413643780,105753
202307,40대,F,고기요리,18172719208,429420
202307,40대,F,디저트/음료,23201229490,2312472
202307,40대,F,별식/퓨전요리,3153125789,127366
202307,40대,F,분식,7379546426,537339
202307,40대,F,양식,3421855436,98178
202307,40대,F,일식/수산물,7618818020,165764
202307,40대,F,중식,3733103813,173046
202307,40대,F,패스트푸드,5917865237,478458
202307,40대,F,한식,31502625712,1012657
202307,40대,M,간이주점,9757009956,192565
202307,40대,M,고기요리,32015567588,655750
202307,40대,M,디저트/음료,22992761378,2252337
202307,40대,M,별식/퓨전요리,5045030715,203347
202307,40대,M,분식,8855734237,579210
202307,40대,M,양식,4366319790,112297
202307,40대,M,일식/수산물,13646275170,231573
202307,40대,M,중식,6816512834,271282
202307,40대,M,패스트푸드,6803334387,524282
202307,40대,M,한식,51542704081,1433896
202307,50대,F,간이주점,3001474315,76384
202307,50대,F,고기요리,18009925282,420854
202307,50대,F,디저트/음료,17943059288,1599167
202307,50대,F,별식/퓨전요리,2868957782,118302
202307,50대,F,분식,6226266795,428257
202307,50대,F,양식,2211261400,67241
202307,50대,F,일식/수산물,8849565545,192325
202307,50대,F,중식,2824018867,119118
202307,50대,F,패스트푸드,3952904520,311410
202307,50대,F,한식,33137454291,1020636
202307,50대,M,간이주점,7232485063,151892
202307,50대,M,고기요리,30045101075,640053
202307,50대,M,디저트/음료,17392391133,1551929
202307,50대,M,별식/퓨전요리,4685692933,197537
202307,50대,M,분식,7766975776,504394
202307,50대,M,양식,2724823112,76408
202307,50대,M,일식/수산물,14484056996,261140
202307,50대,M,중식,5492310218,229830
202307,50대,M,패스트푸드,4529834877,348341
202307,50대,M,한식,51233556690,1456516
202307,60대 이상,F,간이주점,1113732087,32097
202307,60대 이상,F,고기요리,11850472696,287870
202307,60대 이상,F,디저트/음료,10379552387,872246
202307,60대 이상,F,별식/퓨전요리,1854847557,79821
202307,60대 이상,F,분식,3729487804,243925
202307,60대 이상,F,양식,1115467382,31246
202307,60대 이상,F,일식/수산물,7020556894,164324
202307,60대 이상,F,중식,1668793755,70437
202307,60대 이상,F,패스트푸드,1685251286,134069
202307,60대 이상,F,한식,25248402374,756709
202307,60대 이상,M,간이주점,2742076212,67600
202307,60대 이상,M,고기요리,19131603153,432289
202307,60대 이상,M,디저트/음료,10097263327,833153
202307,60대 이상,M,별식/퓨전요리,3083308142,141434
202307,60대 이상,M,분식,4899132659,307799
202307,60대 이상,M,양식,1269230353,37152
202307,60대 이상,M,일식/수산물,11156047824,223136
202307,60대 이상,M,중식,2991092308,135377
202307,60대 이상,M,패스트푸드,1898244721,152340
202307,60대 이상,M,한식,37182059226,1114145
202308,30대,F,간이주점,3839620085,88083
202308,30대,F,고기요리,11216438589,259645
202308,30대,F,디저트/음료,17260289789,1832214
202308,30대,F,별식/퓨전요리,2229085627,89344
202308,30대,F,분식,4466355406,331353
202308,30대,F,양식,2575628609,69928
202308,30대,F,일식/수산물,5079115280,107835
202308,30대,F,중식,2300609648,96043
202308,30대,F,패스트푸드,4105309500,335851
202308,30대,F,한식,21736572506,710229
202308,30대,M,간이주점,9028600307,181927
202308,30대,M,고기요리,22186956787,453071
202308,30대,M,디저트/음료,18703021705,2049374
202308,30대,M,별식/퓨전요리,3730578783,155963
202308,30대,M,분식,5840939321,395447
202308,30대,M,양식,3654448075,102550
202308,30대,M,일식/수산물,9143383565,160817
202308,30대,M,중식,4692580272,177566
202308,30대,M,패스트푸드,6249004981,508910
202308,30대,M,한식,37128818571,1110742
202308,40대,F,간이주점,4233770428,102940
202308,40대,F,고기요리,17324079690,412081
202308,40대,F,디저트/음료,23223385873,2333267
202308,40대,F,별식/퓨전요리,3231978712,129980
202308,40대,F,분식,7539691753,549355
202308,40대,F,양식,3441321682,97251
202308,40대,F,일식/수산물,7845062084,168939
202308,40대,F,중식,3686086770,170624
202308,40대,F,패스트푸드,5921375922,485015
202308,40대,F,한식,31223254572,1019599
202308,40대,M,간이주점,9392655188,188130
202308,40대,M,고기요리,30589920413,632647
202308,40대,M,디저트/음료,23052370810,2288684
202308,40대,M,별식/퓨전요리,5219702733,208991
202308,40대,M,분식,9025235488,592519
202308,40대,M,양식,4440174661,113774
202308,40대,M,일식/수산물,13654541157,233806
202308,40대,M,중식,6716096135,269365
202308,40대,M,패스트푸드,6804668561,528721
202308,40대,M,한식,50942184814,1449301
202308,50대,F,간이주점,2973039271,75585
202308,50대,F,고기요리,17105231021,407736
202308,50대,F,디저트/음료,18209984819,1654361
202308,50대,F,별식/퓨전요리,2980963917,122986
202308,50대,F,분식,6427738604,444380
202308,50대,F,양식,2230160488,68532
202308,50대,F,일식/수산물,9111360993,199647
202308,50대,F,중식,2813435774,120666
202308,50대,F,패스트푸드,4063101224,320282
202308,50대,F,한식,33272899958,1043087
202308,50대,M,간이주점,6959725016,147587
202308,50대,M,고기요리,28642374564,620844
202308,50대,M,디저트/음료,17861660080,1600635
202308,50대,M,별식/퓨전요리,4808560857,205195
202308,50대,M,분식,7892030062,518320
202308,50대,M,양식,2720325822,77247
202308,50대,M,일식/수산물,14551100140,266078
202308,50대,M,중식,5502911607,232586
202308,50대,M,패스트푸드,4613675636,356131
202308,50대,M,한식,50969959543,1485582
202308,60대 이상,F,간이주점,1109658501,31756
202308,60대 이상,F,고기요리,11546775823,282181
202308,60대 이상,F,디저트/음료,10840601981,917942
202308,60대 이상,F,별식/퓨전요리,1963032013,84802
202308,60대 이상,F,분식,3880405305,256739
202308,60대 이상,F,양식,1150559183,32906
202308,60대 이상,F,일식/수산물,7503239086,177901
202308,60대 이상,F,중식,1722523306,74041
202308,60대 이상,F,패스트푸드,1768804534,141781
202308,60대 이상,F,한식,25571308529,779697
202308,60대 이상,M,간이주점,2707862808,66977
202308,60대 이상,M,고기요리,18151632089,419152
202308,60대 이상,M,디저트/음료,10387367367,872925
202308,60대 이상,M,별식/퓨전요리,3190890459,148598
202308,60대 이상,M,분식,5090966931,322314
202308,60대 이상,M,양식,1300136238,37687
202308,60대 이상,M,일식/수산물,11312607120,232880
202308,60대 이상,M,중식,3127586138,143553
202308,60대 이상,M,패스트푸드,1974439803,159054
202308,60대 이상,M,한식,37215870101,1145328
202309,30대,F,간이주점,3907972545,90226
202309,30대,F,고기요리,11458302131,257582
202309,30대,F,디저트/음료,17353187111,1806257
202309,30대,F,별식/퓨전요리,2266492488,91422
202309,30대,F,분식,4206659635,328736
202309,30대,F,양식,2423815747,64405
202309,30대,F,일식/수산물,5437984690,110878
202309,30대,F,중식,2280899110,94359
202309,30대,F,패스트푸드,3938846493,320462
202309,30대,F,한식,21613532055,693742
202309,30대,M,간이주점,9359309512,183912
202309,30대,M,고기요리,22130619597,442641
202309,30대,M,디저트/음료,18810672292,2009591
202309,30대,M,별식/퓨전요리,3832245515,157144
202309,30대,M,분식,5533208384,381955
202309,30대,M,양식,3608849201,98002
202309,30대,M,일식/수산물,9743789571,166999
202309,30대,M,중식,4575292440,171833
202309,30대,M,패스트푸드,6032919318,484436
202309,30대,M,한식,37337006266,1078705
202309,40대,F,간이주점,4178280664,99834
202309,40대,F,고기요리,16738463847,395484
202309,40대,F,디저트/음료,22824144185,2282362
202309,40대,F,별식/퓨전요리,3216975348,132444
202309,40대,F,분식,6967537464,535929
202309,40대,F,양식,2914941054,85721
202309,40대,F,일식/수산물,7876773932,172280
202309,40대,F,중식,3489963566,165150
202309,40대,F,패스트푸드,5475534258,458040
202309,40대,F,한식,30091313019,990625
202309,40대,M,간이주점,9210419474,181715
202309,40대,M,고기요리,29494877034,604366
202309,40대,M,디저트/음료,22827073449,2225557
202309,40대,M,별식/퓨전요리,5161718983,207830
202309,40대,M,분식,8313119799,567547
202309,40대,M,양식,3941118788,101833
202309,40대,M,일식/수산물,13671089623,236068
202309,40대,M,중식,6447875069,256912
202309,40대,M,패스트푸드,6524805219,506497
202309,40대,M,한식,49190743758,1382955
202309,50대,F,간이주점,2942283639,73768
202309,50대,F,고기요리,16597393053,384932
202309,50대,F,디저트/음료,18595413695,1634499
202309,50대,F,별식/퓨전요리,3036640653,124986
202309,50대,F,분식,5970226139,434408
202309,50대,F,양식,1971529532,62166
202309,50대,F,일식/수산물,9454457185,212010
202309,50대,F,중식,2679236118,116427
202309,50대,F,패스트푸드,3817540271,308031
202309,50대,F,한식,32303191789,1017389
202309,50대,M,간이주점,6870251775,142952
202309,50대,M,고기요리,27085949507,583127
202309,50대,M,디저트/음료,17794894507,1560056
202309,50대,M,별식/퓨전요리,4800372864,204196
202309,50대,M,분식,7140653315,490181
202309,50대,M,양식,2400793673,69785
202309,50대,M,일식/수산물,14595594301,269004
202309,50대,M,중식,5287188195,222165
202309,50대,M,패스트푸드,4396755123,345098
202309,50대,M,한식,49404538099,1421356
202309,60대 이상,F,간이주점,1102103509,30832
202309,60대 이상,F,고기요리,10979988512,261348
202309,60대 이상,F,디저트/음료,11839176569,917951
202309,60대 이상,F,별식/퓨전요리,1985578329,85929
202309,60대 이상,F,분식,3639697090,251755
202309,60대 이상,F,양식,1003002547,28329
202309,60대 이상,F,일식/수산물,8257764128,207914
202309,60대 이상,F,중식,1645787676,69509
202309,60대 이상,F,패스트푸드,1562216395,127570
202309,60대 이상,F,한식,25567816422,766226
202309,60대 이상,M,간이주점,2707185682,65694
202309,60대 이상,M,고기요리,17061380717,384630
202309,60대 이상,M,디저트/음료,11264612600,861912
202309,60대 이상,M,별식/퓨전요리,3228458159,149300
202309,60대 이상,M,분식,4497308568,296359
202309,60대 이상,M,양식,1129775778,32951
202309,60대 이상,M,일식/수산물,11852941169,245073
202309,60대 이상,M,중식,3005071563,134591
202309,60대 이상,M,패스트푸드,1866485240,150414
202309,60대 이상,M,한식,36195605064,1087468
202310,30대,F,간이주점,3929600456,91735
202310,30대,F,고기요리,11923112646,269946
202310,30대,F,디저트/음료,17501979659,1813662
202310,30대,F,별식/퓨전요리,2554318173,101532
202310,30대,F,분식,4566674273,357775
202310,30대,F,양식,2595722282,69580
202310,30대,F,일식/수산물,5522994977,111707
202310,30대,F,중식,2374900902,96354
202310,30대,F,패스트푸드,4114595502,334143
202310,30대,F,한식,22506847304,731311
202310,30대,M,간이주점,9353848402,185248
202310,30대,M,고기요리,22636052321,464359
202310,30대,M,디저트/음료,18474067227,2004547
202310,30대,M,별식/퓨전요리,4260470360,174557
202310,30대,M,분식,5944284682,414955
202310,30대,M,양식,3779888155,104868
202310,30대,M,일식/수산물,9945770090,171061
202310,30대,M,중식,4756853955,179772
202310,30대,M,패스트푸드,6203392701,495448
202310,30대,M,한식,38308476137,1125649
202310,40대,F,간이주점,4144799297,99646
202310,40대,F,고기요리,17117005847,412408
202310,40대,F,디저트/음료,22706474511,2262464
202310,40대,F,별식/퓨전요리,3652926949,150012
202310,40대,F,분식,7481310502,579643
202310,40대,F,양식,3123910394,94020
202310,40대,F,일식/수산물,7973252373,174453
202310,40대,F,중식,3662628516,167948
202310,40대,F,패스트푸드,5683719213,470618
202310,40대,F,한식,31211242060,1039455
202310,40대,M,간이주점,9080998470,179953
202310,40대,M,고기요리,30375308992,632790
202310,40대,M,디저트/음료,22467331126,2185732
202310,40대,M,별식/퓨전요리,5819428607,232678
202310,40대,M,분식,8786022767,607506
202310,40대,M,양식,4287912760,110861
202310,40대,M,일식/수산물,13858926197,239555
202310,40대,M,중식,6722984942,267120
202310,40대,M,패스트푸드,6695767924,515258
202310,40대,M,한식,51045968493,1448777
202310,50대,F,간이주점,2858466590,73386
202310,50대,F,고기요리,16534437185,392939
202310,50대,F,디저트/음료,18227557684,1602522
202310,50대,F,별식/퓨전요리,3384622296,138714
202310,50대,F,분식,6272322928,463495
202310,50대,F,양식,2015925425,66185
202310,50대,F,일식/수산물,9493824196,209017
202310,50대,F,중식,2829770200,123417
202310,50대,F,패스트푸드,3920503033,315885
202310,50대,F,한식,33567154244,1057670
202310,50대,M,간이주점,6633965082,139614
202310,50대,M,고기요리,27147757305,597761
202310,50대,M,디저트/음료,17352173891,1530405
202310,50대,M,별식/퓨전요리,5376155107,225790
202310,50대,M,분식,7402966207,517161
202310,50대,M,양식,2509243280,74861
202310,50대,M,일식/수산물,14851587029,273672
202310,50대,M,중식,5562497677,233398
202310,50대,M,패스트푸드,4512983215,352076
202310,50대,M,한식,50572771666,1482191
202310,60대 이상,F,간이주점,1129515203,30199
202310,60대 이상,F,고기요리,10681110115,257235
202310,60대 이상,F,디저트/음료,10948606397,846978
202310,60대 이상,F,별식/퓨전요리,2323392109,98302
202310,60대 이상,F,분식,3830620795,265982
202310,60대 이상,F,양식,1011401443,29228
202310,60대 이상,F,일식/수산물,7872887985,188225
202310,60대 이상,F,중식,1753911921,74545
202310,60대 이상,F,패스트푸드,1648239334,131170
202310,60대 이상,F,한식,26046043921,780716
202310,60대 이상,M,간이주점,2686130634,64756
202310,60대 이상,M,고기요리,16984968164,387733
202310,60대 이상,M,디저트/음료,10399035709,804023
202310,60대 이상,M,별식/퓨전요리,3678368657,164865
202310,60대 이상,M,분식,4626296137,309643
202310,60대 이상,M,양식,1173639790,33923
202310,60대 이상,M,일식/수산물,11749701715,242051
202310,60대 이상,M,중식,3171448212,142741
202310,60대 이상,M,패스트푸드,1856302076,149535
202310,60대 이상,M,한식,37362928813,1127061
202311,30대,F,간이주점,3425005778,75987
202311,30대,F,고기요리,10484047004,237347
202311,30대,F,디저트/음료,15263033950,1547291
202311,30대,F,별식/퓨전요리,2353198370,96264
202311,30대,F,분식,3979746903,317190
202311,30대,F,양식,2192365559,59822
202311,30대,F,일식/수산물,4908191438,102062
202311,30대,F,중식,2096502410,85292
202311,30대,F,패스트푸드,3573290866,283449
202311,30대,F,한식,19827972975,648606
202311,30대,M,간이주점,8227234981,157529
202311,30대,M,고기요리,20817737087,412685
202311,30대,M,디저트/음료,16625048049,1730329
202311,30대,M,별식/퓨전요리,3986976716,164540
202311,30대,M,분식,5293830342,371660
202311,30대,M,양식,3310983291,91155
202311,30대,M,일식/수산물,9178598693,155877
202311,30대,M,중식,4391715027,166059
202311,30대,M,패스트푸드,5375869235,430173
202311,30대,M,한식,35207403622,1026020
202311,40대,F,간이주점,3547106585,83994
202311,40대,F,고기요리,15285073766,367657
202311,40대,F,디저트/음료,20650124531,1974173
202311,40대,F,별식/퓨전요리,3472446230,143984
202311,40대,F,분식,6575408024,518045
202311,40대,F,양식,2790934973,83802
202311,40대,F,일식/수산물,7176948524,159903
202311,40대,F,중식,3265479023,151756
202311,40대,F,패스트푸드,5081767891,411739
202311,40대,F,한식,28253651920,942013
202311,40대,M,간이주점,8208905443,156289
202311,40대,M,고기요리,27670017146,564642
202311,40대,M,디저트/음료,19864884826,1895383
202311,40대,M,별식/퓨전요리,5465795323,223124
202311,40대,M,분식,7659701872,541725
202311,40대,M,양식,3744549994,96994
202311,40대,M,일식/수산물,12830496417,218314
202311,40대,M,중식,6174704814,246073
202311,40대,M,패스트푸드,5840994908,445816
202311,40대,M,한식,46332082782,1320878
202311,50대,F,간이주점,2454351751,62555
202311,50대,F,고기요리,15209260347,362581
202311,50대,F,디저트/음료,16983354869,1422691
202311,50대,F,별식/퓨전요리,3270650161,135774
202311,50대,F,분식,5594159816,420163
202311,50대,F,양식,1887540015,60047
202311,50대,F,일식/수산물,8747073182,201668
202311,50대,F,중식,2615360004,113928
202311,50대,F,패스트푸드,3582759156,282200
202311,50대,F,한식,30484208336,978183
202311,50대,M,간이주점,6017189439,122084
202311,50대,M,고기요리,25263574482,551045
202311,50대,M,디저트/음료,15668597241,1352938
202311,50대,M,별식/퓨전요리,5094332669,218119
202311,50대,M,분식,6603360381,467720
202311,50대,M,양식,2333051282,67261
202311,50대,M,일식/수산물,13801231463,255421
202311,50대,M,중식,5113830831,217141
202311,50대,M,패스트푸드,4063366295,312820
202311,50대,M,한식,46335675828,1373405
202311,60대 이상,F,간이주점,978881245,25908
202311,60대 이상,F,고기요리,9987633351,243893
202311,60대 이상,F,디저트/음료,10380515725,774526
202311,60대 이상,F,별식/퓨전요리,2226164531,94089
202311,60대 이상,F,분식,3312145061,238367
202311,60대 이상,F,양식,933709509,25855
202311,60대 이상,F,일식/수산물,7707127584,199936
202311,60대 이상,F,중식,1594635676,67757
202311,60대 이상,F,패스트푸드,1474105237,114619
202311,60대 이상,F,한식,23827539756,731090
202311,60대 이상,M,간이주점,2308974919,56282
202311,60대 이상,M,고기요리,15613637323,360810
202311,60대 이상,M,디저트/음료,9727371708,738221
202311,60대 이상,M,별식/퓨전요리,3488290378,159379
202311,60대 이상,M,분식,3975452262,275730
202311,60대 이상,M,양식,1076697369,30715
202311,60대 이상,M,일식/수산물,10814547954,231045
202311,60대 이상,M,중식,2899671291,130499
202311,60대 이상,M,패스트푸드,1730213383,134976
202311,60대 이상,M,한식,33755730215,1047732
202312,30대,F,간이주점,3818399709,79869
202312,30대,F,고기요리,10315376041,228371
202312,30대,F,디저트/음료,16397887926,1538946
202312,30대,F,별식/퓨전요리,2493241744,96969
202312,30대,F,분식,3983112628,304819
202312,30대,F,양식,2716561244,65031
202312,30대,F,일식/수산물,5846928507,109832
202312,30대,F,중식,2292390825,87361
202312,30대,F,패스트푸드,3741908720,283659
202312,30대,F,한식,21759522314,665305
202312,30대,M,간이주점,9308715377,168349
202312,30대,M,고기요리,21975230721,417422
202312,30대,M,디저트/음료,18160967040,1757624
202312,30대,M,별식/퓨전요리,4305913628,170600
202312,30대,M,분식,5446748205,371834
202312,30대,M,양식,4132925551,99350
202312,30대,M,일식/수산물,11085120765,172618
202312,30대,M,중식,4845535881,171036
202312,30대,M,패스트푸드,5790166577,439840
202312,30대,M,한식,38776700597,1061492
202312,40대,F,간이주점,4242165952,90702
202312,40대,F,고기요리,15932188302,368704
202312,40대,F,디저트/음료,21646849482,1949308
202312,40대,F,별식/퓨전요리,3707266632,145336
202312,40대,F,분식,6662479782,500186
202312,40대,F,양식,3594235466,88580
202312,40대,F,일식/수산물,8676344594,168862
202312,40대,F,중식,3657986190,154741
202312,40대,F,패스트푸드,5361893364,413546
202312,40대,F,한식,30760328793,942969
202312,40대,M,간이주점,9454969958,166577
202312,40대,M,고기요리,30943947226,591369
202312,40대,M,디저트/음료,21877849397,1940182
202312,40대,M,별식/퓨전요리,5975319671,229247
202312,40대,M,분식,8159895102,551265
202312,40대,M,양식,5087592023,109689
202312,40대,M,일식/수산물,16370645449,247780
202312,40대,M,중식,6985493454,256121
202312,40대,M,패스트푸드,6425703284,466886
202312,40대,M,한식,52448287663,1370302
202312,50대,F,간이주점,2973840668,67885
202312,50대,F,고기요리,16153610273,369941
202312,50대,F,디저트/음료,18456810540,1461185
202312,50대,F,별식/퓨전요리,3688659748,143682
202312,50대,F,분식,5692969618,405792
202312,50대,F,양식,2425830551,62779
